SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,-1.120780208061443,1,1,0.7921631309707252,-0.8116372025660764,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
0,1,1,-1.1444413656451224,1,1,-0.6773241855669154,-0.9254459074842757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,-1.0352793228251331,1,1,0.725295098861326,-0.736052840651715,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-1.4842980536996218,-1.0000582210064695,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0.18936353807910672,1,1,1.109681999572265,0.5967845941810345,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.2284304443973835,1,1,0.42651116324388527,-0.9322292434327948,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.9069116417088688,1,1,1.3702666175846492,1.5810267022152726,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,1,0,-0.48484354508048577,1,1,0.32652091870680233,-0.33952856309490254,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,1
0,1,1,-0.6443673037460071,1,0,-0.18362847868294987,-0.5398307166469362,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,1
0,1,0,-0.6138173242915073,1,1,1.199806118912739,-0.24483886600605126,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.1023712383613841,1,1,1.155935240350587,0.5155540057014756,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.31981174879028645,1,1,0.6664609181117137,0.459573572424297,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.1231838849114522,0,1,-0.9403092570914158,-0.9270441849771383,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-1.0548436152246112,1,1,1.341515920417093,-0.7120195437610388,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.16803545396474534,1,0,0.45732833571935333,-0.023650021119552944,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,1
1,0,0,-0.3385127812802115,1,1,0.5899455616174427,-0.16284064779906082,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.17101291465557256,-0.9781699081198358,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,0,1.3588875389008706,1,1,1.0072430290483803,1.747174780611422,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1
1,1,0,0.19334426770942448,1,1,0.5112729720079637,0.2647258850790266,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1
1,1,0,-0.8067224956642062,1,1,1.0067711482724298,-0.4819746249424702,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,1.082993364087093,1,1,1.2808046630975571,1.6520926868287586,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.005785596642407527,1,1,0.6826466465437557,0.20826189103891724,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,0.19455199257827593,1,1,1.019161719171346,0.5545309174902802,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.9524974013974463,-0.9678362745676742,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.1188008067964355,1,1,0.8416960669087885,-0.8044429608251488,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.0985244497430964,1,1,0.8979286214952054,-0.7949003386969287,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,-0.24803339007308087,1,1,0.32027630563352666,-0.18256622949583767,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,1,1.280597488997147,1,1,1.2037617815441637,1.8899829024257584,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,-0.1964937410256754,1,0,1.3600545845973442,0.2785745497816769,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.6303319887333076,1,0,0.8897540911618924,-0.3314815244947395,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-0.6511308474008136,-0.9890411826088614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.2057077580061064,1,1,-1.4967874756679387,-0.9845317303406353,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-1.2620321164499888,1,1,0.42711087496714817,-0.9594512188965781,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
1,1,0,0.059662797886810046,1,1,0.9270727549850217,0.3913073138015021,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.1743869954300814,-0.9781252923726383,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-1.2455301137319368,1,1,0.9602329889184207,-0.9377754209563051,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-1.2087931677831945,1,0,-1.49137413982315,-0.9854969775250482,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-0.8251636810012933,1,1,1.1744921798229349,-0.44651076274276674,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-0.6602149558129359,-0.9891613025204804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,1.3205822000871574,1,1,1.56832263949852,2.087285949002682,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,-1.2143177973694712,1,0,0.500520739818275,-0.9233618087457467,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,1
0,1,1,-1.2816237461508113,1,0,-1.4806003274439035,-1.0000093256684928,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,-0.6490800332512463,-0.9890140645249268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.2816237461508113,1,1,-0.6425468955118563,-0.9889276763080267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,-1.0542902966687935,1,1,0.49622518635660784,-0.7763606395392708,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,0.4419657015800405,1,1,1.3785195287367076,1.0426335347591231,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1
0,0,0,0.6244503759198479,1,0,0.6904663486075145,0.785488228553235,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-1.2409180113122174,1,1,0.9596690173612115,-0.9300538865647733,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.7258312797750226,1,1,1.180408557569022,-0.3443817667593956,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.6980440686411403,-0.9712009318851756,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,0.18177065635495132,-0.9780276576178025,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,0,-1.48608263681872,-1.0000818186956226,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-0.9769100673649203,1,1,1.269270741797426,-0.6173207753693095,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
0,1,0,-0.8833692269608213,1,0,0.8008367745191116,-0.5644755399397511,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,1,0,0.7981163849403435,1,1,1.3020492773295558,1.4310595484037234,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,1.510945226905208,1,1,1.417748114655431,2.344811432229253,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,-1.2816237461508113,1,0,-1.4986420802497673,-1.0002478932476289,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
1,1,0,0.3697850126993756,1,1,0.7166332887424819,0.5670349801688274,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,1,0,0.22403944161247102,1,1,0.3152704639119414,0.2555633177562557,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,1.6011023293309918,0,1,-0.357762841665845,0.7127522670194596,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1
1,1,0,-0.3439677697687373,1,1,0.9426514331827487,-0.02561133726417457,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.1592157249862232,1,1,-0.6725385137214664,-0.9345122506680705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-0.9462191918257612,1,1,-0.4355551652472504,-0.8048973370852089,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.0325091424594968,1,1,0.9500439617493343,-0.710768059018369,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-0.23995825519544572,1,1,0.3167875438679409,-0.13686011221017236,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0.15830845720277975,1,1,1.1914237519518953,0.604205926257805,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-0.8441655250679705,1,1,0.4194510218239054,-0.6232799131553443,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1,0,0,-1.2652465379493514,1,1,0.9646465470375066,-0.9521931942207601,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.9287244892823974,0,1,-0.5280213992117009,-0.7989930938012887,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.1144643213838656,1,0,0.34896364906784255,-0.8249311835827999,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.2002122764736234,1,1,0.32321087383492697,-0.9082512771570939,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-0.4646177892393188,1,1,1.0514163131596856,-0.13256724960162597,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-0.636262191043429,-0.9888445731446726,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,0,0,-1.2816237461508113,1,1,0.18633336570282402,-0.9779673245373565,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-0.6567492565490296,1,1,0.7346191285861428,-0.42737537895713484,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,-0.45979655563937416,1,1,0.6093564255487274,-0.24420520763691922,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,0,1,-1.2068927707114756,-0.9963900681659896,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2572930813040173,0,1,-1.205171138808554,-0.9869451434608396,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,1,1,-0.4219914964290947,1,0,-1.350636275227201,-0.7826863039085636,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1
0,0,0,0.08575712385904051,1,0,0.27331374880218806,0.10835547914719362,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,0,0.8839267852223884,1,0,1.5040044263262906,1.5846778723583776,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,-0.6506913129657341,-0.9890353706089271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,1,0,-1.2816237461508113,1,1,0.12224596333450793,-0.9788147575224247,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.5092216012257994,1,1,-0.046378729629691084,0.23584044940804885,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,0,0.17169583637372893,1,1,1.1479301549412706,0.6284767146161901,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1.0386031396490458,1,1,1.40956087233727,1.7125649374722407,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
1,0,0,-1.1383637867584953,1,0,-0.3984936172736142,-0.9148500072490566,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2485926952161543,0,0,-1.1931694381273876,-0.9799188996979304,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,-1.1461738055184711,1,1,0.83085436957634,-0.8280732628457285,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-1.2806877973350712,1,1,-0.682725028205083,-0.9890962524396497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-0.3005384764785399,1,1,0.9679260988129627,0.02361744228176722,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
0,0,0,-0.9970222716428261,1,1,0.9636664450664385,-0.6701108372100751,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.19337721521341,1,1,0.8078023675250964,-0.8777060736097507,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2778533577984257,1,1,0.9862471680751406,-0.9632545731618823,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-0.660532458693897,1,0,0.28339909201410457,-0.4831927345616644,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,-1.114287869032236,1,1,0.33705682199511944,-0.8205990003841753,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-1.0742764162687077,1,1,0.26497521495170706,-0.8239965112015861,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.5276537713930924,1,0,0.18391725122386177,0.3930543907254614,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,1,0,-0.5168785858224143,1,1,1.1067649192869011,-0.14893171661005328,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,-1.2816237461508113,1,1,0.15616871402105692,-0.9783661942039925,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0.3851000444286838,1,1,1.006756904018075,0.726403535817266,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
0,1,1,-0.5647887619613754,1,1,0.9047786928285675,-0.25802734567662045,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.155693777071981,1,1,0.48819719911617576,-0.8647252362560471,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,-0.9412297012912993,1,1,0.5852253508710006,-0.6694091995960321,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0.6577441064259175,1,1,1.0379947224441979,0.9951988638784288,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,1
0,0,0,-0.30468611002455576,1,0,-1.3202808519081435,-0.7101709499016089,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1
1,0,0,-1.0815992307051727,1,1,0.5774626382746684,-0.7856162702645713,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,1,1,-0.35380030524360273,0,0,-0.8563530542843524,-0.6054486336662401,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
0,1,1,0.6008154000058479,1,1,1.1269310268500519,1.0767977497976084,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.9860481361346659,1,1,1.1595030733802127,-0.6376490347997195,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-1.0407464743800199,1,1,0.13542316847105632,-0.789136151135235,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0.16356203164894273,1,1,1.1932439172098275,0.610334821248672,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.7931549280876836,1,1,1.178563613896326,-0.41744843258615166,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.1077774362147492,1,0,-0.6115690330746112,-0.9053261660051596,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-1.2102893788393396,0,1,-1.0436445603589914,-0.9728258014173301,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,0,-1.1162556279814877,0,0,-0.8263234762660385,-0.9138584913417437,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0.26853689060379904,1,0,1.3260745371187646,0.7828752010442168,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.24222181457278827,1,1,0.6843651411550274,0.02374492955040694,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,1.4063248522031635,1,1,1.3321078591826556,2.104540041980878,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,1
0,1,0,0.4265016420903776,1,1,1.585191756819035,1.1050190592288693,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,0,0,0.8086485699051489,1,1,1.117251484133554,1.2360387281073906,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-0.2600311626084574,1,1,0.7978066537614952,-0.003969700390176356,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,-1.2133608936453302,0,1,-0.9612690215979246,-0.966707068412213,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,0,0,-0.7424431998870149,1,0,-1.4842558250139986,-0.8814771941438809,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
1,0,0,-0.6926544464542216,1,1,1.0633053433356734,-0.3550997165582152,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2788846779374399,1,1,0.5252841937528606,-0.9705061907152146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,-1.2816237461508113,1,0,-1.508260776954414,-1.0003750820641462,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0.4115396674775298,0,0,-1.1837039246646577,-0.461988563558539,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,-1.1595065416350294,1,1,0.18378003623236824,-0.8986183210413972,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-1.139733202278132,1,0,1.0689356249022972,-0.8159416037015715,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-0.1825689055087738,1,1,1.3639128789607367,0.35446437870880354,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,1,-1.2426642078927845,1,1,-0.46957636343023734,-0.9631224111766367,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,1,1,-0.13569158786071545,1,0,-1.5040499873257853,-0.7372826942465164,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,-0.27908680005287,1,1,0.9325614380744541,0.03639759704314569,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,-1.2002122764736234,1,1,1.0867004362102697,-0.8708463744790855,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,1
0,1,0,-0.12702310236353198,1,1,0.2995081332395967,-0.0588501406702675,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,True,1
0,1,1,-0.7178476211123546,1,1,-1.4888967818829653,-0.870592792155587,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,-0.8666923025268746,1,1,1.0549816270901433,-0.5537739317044066,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,1
1,1,0,-0.253270608418749,1,1,1.1716044484518977,0.1609063967226403,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-0.7803748850534248,1,1,0.6660915812955189,-0.5054916137934062,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,1,0,-0.5624227896019388,1,1,1.2152136265406668,-0.18801189991833275,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.1101462394841708,1,1,0.5499720384991464,-0.8165122780431876,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-1.0670342200524257,1,1,0.7364595765439751,-0.7709237549984045,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0.5935787621172912,1,1,0.44897752837495913,0.6309318783848427,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,-0.8128498315680364,1,0,-1.3574881525821711,-0.8653572600845872,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
0,0,0,-0.32112128555697894,1,1,-0.25816206583855283,-0.38064428547220663,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,1
0,0,0,-1.095224479492917,1,1,0.48727291988255556,-0.8122773317605978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,1,1,-0.5849487998162359,1,0,1.0522407825132645,-0.23297124555217558,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1
1,0,0,-0.5595107319069694,1,1,1.2209106185443437,-0.15610279423974494,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,-1.2816237461508113,1,1,-1.4827445988400545,-1.0000376795452748,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,-0.8156226853150139,1,1,0.8684667474100739,-0.5095331904610002,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,-1.2316860589862495,1,0,-0.0946439625274384,-0.943809134699011,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,1,0,-0.8488628431685608,0,1,-0.5407891602686089,-0.7676129765523841,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0.536822184520929,0,0,-0.23690675594237529,0.15214071561600853,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,-0.5914102501958066,1,1,0.5542278575740988,-0.38712461268901127,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,1,1,0.01744275297060971,1,0,0.8193866514208732,0.250565391732158,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,0,1.181394531578519,1,1,1.3178328692498333,1.8433216852542815,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,-1.2816237461508113,1,1,0.17193297607063313,-0.9781577420721791,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0.18015815925197243,1,1,0.4098099836927351,0.2414410413790693,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
1,1,0,-1.0403563525334882,1,1,0.6505784320869981,-0.7305908517034223,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,0.2116181177069188,1,1,1.1423574048465763,0.6369079282803239,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,-1.1188008067964355,1,1,0.514043831969672,-0.8367529646778502,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,-0.8873056856913117,1,1,0.6586783436161819,-0.6245439426568464,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-0.7636786262165296,1,1,0.8504495222067864,-0.4677822075846172,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,1,0,1.3659157713307417,1,1,0.8768943734124378,1.6209556582951208,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,-0.9122843555590463,1,1,0.9920165497621032,-0.5928306864937807,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1
